"ABUNDANCE","BIOMASS","GENUS_SPECIES","SAMPLE_DESC","PLOT","LATITUDE","LONGITUDE","DAY","MONTH","YEAR"
"1","0","Charaxes kahruba","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","7","2005"
"2","0","Cirrochroa tyche","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","7","2005"
"1","0","Delias pasithoe","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","7","2005"
"1","0","Elymnias patna","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","7","2005"
"5","0","Euploea mulciber","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","7","2005"
"1","0","Hasora vitta","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","7","2005"
"1","0","Jamides alecto","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","7","2005"
"2","0","Lethe verma","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","7","2005"
"1","0","Mycalesis inopia","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","7","2005"
"1","0","Mycalesis misenus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","7","2005"
"1","0","Papilio memnon","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","7","2005"
"2","0","Papilio protenor","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","7","2005"
"3","0","Parantica sita","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","7","2005"
"1","0","Pelopidas agna","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","7","2005"
"1","0","Prioneris thestylis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","7","2005"
"2","0","Pseudozizeeria maha","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","7","2005"
"11","0","Ragadia crisilda","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","7","2005"
"1","0","Stibochiona nicea","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","7","2005"
"2","0","Stichophthalma howqua","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","7","2005"
"3","0","Troides helena","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","7","2005"
"1","0","Vindula erota","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","7","2005"
"1","0","Argyreus hyperbius","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","8","2005"
"1","0","Bibasis vasutana","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","8","2005"
"2","0","Cethosia biblis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","8","2005"
"1","0","Hasora vitta","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","8","2005"
"3","0","Lethe verma","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","8","2005"
"1","0","Mycalesis misenus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","8","2005"
"1","0","Neptis clinia","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","8","2005"
"1","0","Papilio memnon","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","8","2005"
"1","0","Parantica aglea","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","8","2005"
"1","0","Parantica sita","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","8","2005"
"4","0","Parnara apostata","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","8","2005"
"7","0","Ragadia crisilda","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","8","2005"
"3","0","Stibochiona nicea","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","8","2005"
"6","0","Stichophthalma howqua","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","8","2005"
"1","0","Ypthima imitans","21.0833_105.1_T5_2005","T5","21.083300","105.100000","18","8","2005"
"1","0","Appias albina","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"1","0","Appias pandione","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"1","0","Argyreus hyperbius","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"2","0","Athyma cama","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"2","0","Celastrina lavendularis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"5","0","Cethosia biblis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"1","0","Charaxes aristogiton","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"1","0","Dodona ouida","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"9","0","Euploea mulciber","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"2","0","Graphium sarpedon","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"2","0","Hebomoia glaucippe","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"1","0","Heliophorus ila","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"1","0","Hypolimnas bolina","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"1","0","Kalima inachus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"2","0","Lampides boeticus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"2","0","Meandrusa sciron","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"1","0","Neope armandi","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"2","0","Neope muirheadi","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"1","0","Neptis clinia","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"4","0","Papilio helenus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"6","0","Papilio memnon","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"2","0","Papilio paris","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"3","0","Papilio protenor","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"3","0","Parantica melaneus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"10","0","Parantica sita","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"2","0","Parnara guttata","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"7","0","Prioneris thestylis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"3","0","Prosotas nora","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"1","0","Pyroneura margherita","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"1","0","Sephisa chandrana","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"10","0","Stichophthalma howqua","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"1","0","Tagiades litigiosa","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"1","0","Tirumala septentrionis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"1","0","Vagrans egista","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"2","0","Zemeros flegyas","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","6","2005"
"1","0","Argyreus hyperbius","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","7","2005"
"3","0","Cethosia biblis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","7","2005"
"1","0","Ethope noirei","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","7","2005"
"3","0","Euploea mulciber","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","7","2005"
"1","0","Jamides alecto","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","7","2005"
"2","0","Mycalesis inopia","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","7","2005"
"1","0","Mycalesis misenus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","7","2005"
"4","0","Papilio helenus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","7","2005"
"2","0","Papilio memnon","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","7","2005"
"3","0","Papilio protenor","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","7","2005"
"3","0","Parantica sita","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","7","2005"
"1","0","Pseudozizeeria maha","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","7","2005"
"11","0","Ragadia crisilda","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","7","2005"
"1","0","Stibochiona nicea","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","7","2005"
"1","0","Stichophthalma howqua","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","7","2005"
"1","0","Thaumantis diores","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","7","2005"
"1","0","Ypthima baldus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","7","2005"
"1","0","Argyreus hyperbius","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","8","2005"
"1","0","Athyma","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","8","2005"
"1","0","Cethosia biblis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","8","2005"
"1","0","Ethope noirei","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","8","2005"
"1","0","Hasora vitta","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","8","2005"
"1","0","Ideopsis similis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","8","2005"
"2","0","Lethe verma","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","8","2005"
"2","0","Neorina patria","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","8","2005"
"2","0","Neptis clinia","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","8","2005"
"1","0","Papilio memnon","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","8","2005"
"1","0","Parantica sita","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","8","2005"
"1","0","Parnara sp","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","8","2005"
"4","0","Ragadia crisilda","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","8","2005"
"2","0","Stibochiona nicea","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","8","2005"
"1","0","Stichophthalma howqua","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","8","2005"
"1","0","Vindula erota","21.0833_105.1_T5_2005","T5","21.083300","105.100000","19","8","2005"
"1","0","Appias pandione","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","8","2005"
"1","0","Argyreus hyperbius","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","8","2005"
"4","0","Cethosia biblis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","8","2005"
"1","0","Delias acalis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","8","2005"
"9","0","Euploea mulciber","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","8","2005"
"1","0","Hasora vitta","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","8","2005"
"1","0","Lethe verma","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","8","2005"
"1","0","Neorina patria","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","8","2005"
"2","0","Papilio dialis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","8","2005"
"1","0","Papilio helenus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","8","2005"
"3","0","Papilio memnon","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","8","2005"
"2","0","Papilio protenor","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","8","2005"
"1","0","Parantica melaneus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","8","2005"
"2","0","Parantica sita","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","8","2005"
"7","0","Parnara sp","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","8","2005"
"1","0","Prioneris thestylis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","8","2005"
"3","0","Ragadia crisilda","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","8","2005"
"3","0","Stichophthalma howqua","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","8","2005"
"1","0","Tirumala septentrionis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","8","2005"
"1","0","Yasoda tripunctata","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","8","2005"
"1","0","Argyreus hyperbius","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","9","2005"
"1","0","Celatoxia marginata","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","9","2005"
"1","0","Chilasa paradoxa","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","9","2005"
"1","0","Hasora vitta","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","9","2005"
"1","0","Lethe verma","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","9","2005"
"1","0","Neorina patria","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","9","2005"
"1","0","Parantica melaneus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","9","2005"
"9","0","Parnara sp","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","9","2005"
"6","0","Ragadia crisilda","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","9","2005"
"1","0","Stibochiona nicea","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","9","2005"
"2","0","Vanessa indica","21.0833_105.1_T5_2005","T5","21.083300","105.100000","20","9","2005"
"2","0","Appias pandione","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"3","0","Argyreus hyperbius","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"2","0","Celastrina lavendularis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"1","0","Cepora nadina","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"6","0","Cethosia biblis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"10","0","Euploea mulciber","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"3","0","Hasora vitta","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"3","0","Heliophorus ila","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"1","0","Ideopsis similis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"1","0","Jamides alecto","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"4","0","Jamides bochus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"3","0","Lampides boeticus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"4","0","Lethe syrcis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"1","0","Lethe verma","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"4","0","Neope muirheadi","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"7","0","Papilio helenus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"7","0","Papilio memnon","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"1","0","Papilio paris","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"4","0","Papilio protenor","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"2","0","Parantica aglea","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"4","0","Parantica melaneus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"12","0","Parantica sita","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"1","0","Parantica swinhoei","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"1","0","Prioneris thestylis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"1","0","Stibochiona nicea","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"16","0","Stichophthalma howqua","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"1","0","Tirumala septentrionis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"1","0","Zemeros flegyas","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","6","2005"
"1","0","Argyreus hyperbius","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","9","2005"
"1","0","Cethosia biblis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","9","2005"
"1","0","Hasora vitta","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","9","2005"
"1","0","Heliophorus ila","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","9","2005"
"1","0","Mycalesis inopia","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","9","2005"
"1","0","Parantica sita","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","9","2005"
"8","0","Parnara sp","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","9","2005"
"11","0","Ragadia crisilda","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","9","2005"
"1","0","Stibochiona nicea","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","9","2005"
"1","0","Vanessa indica","21.0833_105.1_T5_2005","T5","21.083300","105.100000","21","9","2005"
"2","0","Argyreus hyperbius","21.0833_105.1_T5_2005","T5","21.083300","105.100000","22","9","2005"
"1","0","Cethosia biblis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","22","9","2005"
"2","0","Euploea mulciber","21.0833_105.1_T5_2005","T5","21.083300","105.100000","22","9","2005"
"1","0","Hasora vitta","21.0833_105.1_T5_2005","T5","21.083300","105.100000","22","9","2005"
"1","0","Hypolimnas bolina","21.0833_105.1_T5_2005","T5","21.083300","105.100000","22","9","2005"
"1","0","Lethe syrcis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","22","9","2005"
"1","0","Mycalesis misenus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","22","9","2005"
"1","0","Neorina patria","21.0833_105.1_T5_2005","T5","21.083300","105.100000","22","9","2005"
"1","0","Parantica sita","21.0833_105.1_T5_2005","T5","21.083300","105.100000","22","9","2005"
"5","0","Parnara guttata","21.0833_105.1_T5_2005","T5","21.083300","105.100000","22","9","2005"
"11","0","Ragadia crisilda","21.0833_105.1_T5_2005","T5","21.083300","105.100000","22","9","2005"
"1","0","Euploea mulciber","21.0833_105.1_T5_2005","T5","21.083300","105.100000","31","10","2005"
"3","0","Lethe syrcis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","31","10","2005"
"4","0","Lethe verma","21.0833_105.1_T5_2005","T5","21.083300","105.100000","31","10","2005"
"1","0","Papilio helenus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","31","10","2005"
"1","0","Ragadia crisilda","21.0833_105.1_T5_2005","T5","21.083300","105.100000","31","10","2005"
"1","0","Stibochiona nicea","21.0833_105.1_T5_2005","T5","21.083300","105.100000","31","10","2005"
"1","0","Argyreus hyperbius","21.0833_105.1_T5_2005","T5","21.083300","105.100000","4","11","2005"
"1","0","Cethosia biblis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","4","11","2005"
"1","0","Euploea mulciber","21.0833_105.1_T5_2005","T5","21.083300","105.100000","4","11","2005"
"1","0","Gandaca harina","21.0833_105.1_T5_2005","T5","21.083300","105.100000","4","11","2005"
"2","0","Jamides bochus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","4","11","2005"
"1","0","Lethe syrcis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","4","11","2005"
"2","0","Lethe verma","21.0833_105.1_T5_2005","T5","21.083300","105.100000","4","11","2005"
"1","0","Papilio helenus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","4","11","2005"
"1","0","Papilio polytes","21.0833_105.1_T5_2005","T5","21.083300","105.100000","4","11","2005"
"2","0","Parantica sita","21.0833_105.1_T5_2005","T5","21.083300","105.100000","4","11","2005"
"1","0","Pieris canidia","21.0833_105.1_T5_2005","T5","21.083300","105.100000","4","11","2005"
"1","0","Prioneris thestylis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","4","11","2005"
"5","0","Ragadia crisilda","21.0833_105.1_T5_2005","T5","21.083300","105.100000","4","11","2005"
"1","0","Stibochiona nicea","21.0833_105.1_T5_2005","T5","21.083300","105.100000","4","11","2005"
"1","0","Ypthima imitans","21.0833_105.1_T5_2005","T5","21.083300","105.100000","4","11","2005"
"1","0","Zemeros flegyas","21.0833_105.1_T5_2005","T5","21.083300","105.100000","4","11","2005"
"2","0","Abisara fylla","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"4","0","Appias pandione","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"1","0","Argyreus hyperbius","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"1","0","Bibasis vasutana","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"1","0","Cethosia biblis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"3","0","Cirrochroa tyche","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"1","0","Danaus genutia","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"1","0","Ethope noirei","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"1","0","Euploea mulciber","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"1","0","Eurema blanda","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"2","0","Eurema hecabe","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"1","0","Graphium sarpedon","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"6","0","Lamproptera curius","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"13","0","Lethe syrcis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"3","0","Meandrusa sciron","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"4","0","Papilio helenus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"1","0","Papilio memnon","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"1","0","Parantica aglea","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"1","0","Parantica melaneus","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"1","0","Parasarpa dudu","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"2","0","Parnara sp","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"2","0","Parthenos sylvia","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"1","0","Pieris canidia","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"1","0","Prioneris philonome","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"27","0","Ragadia crisilda","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"1","0","Stibochiona nicea","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"2","0","Thaumantis diores","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"1","0","Tirumala septentrionis","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"1","0","Vanessa indica","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"1","0","Vindula erota","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"1","0","Ypthima imitans","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"1","0","Zemeros flegyas","21.0833_105.1_T5_2005","T5","21.083300","105.100000","9","10","2005"
"1","0","Abisara fylla","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"5","0","Appias albina","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"1","0","Appias indra","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"1","0","Appias pandione","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"1","0","Athyma cama","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"1","0","Atrophaneura varuna","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"4","0","Cethosia biblis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"1","0","Danaus genutia","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"1","0","Ethope noirei","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"1","0","Euploea mulciber","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"1","0","Eurema hecabe","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"1","0","Euthalia sp","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"1","0","Graphium agamemnon","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"1","0","Graphium sarpedon","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"1","0","Jamides bochus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"9","0","Lamproptera curius","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"3","0","Lethe confusa","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"12","0","Lethe syrcis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"4","0","Meandrusa sciron","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"1","0","Mycalesis mineus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"1","0","Neope muirheadi","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"3","0","Neorina patria","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"1","0","Neptis hylas","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"2","0","Papilio helenus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"4","0","Papilio memnon","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"2","0","Papilio protenor","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"1","0","Parantica aglea","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"2","0","Parantica melaneus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"1","0","Parantica sita","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"1","0","Parasarpa dudu","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"4","0","Parnara sp","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"4","0","Prioneris thestylis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"36","0","Ragadia crisilda","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"4","0","Stibochiona nicea","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"2","0","Tagiades litigiosa","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"1","0","Taraka hamada","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"1","0","Thaumantis diores","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"1","0","Tirumala septentrionis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"2","0","Vagrans egista","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"4","0","Vindula erota","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
"2","0","Ypthima baldus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","10","10","2006"
